financial_active,net_payment_behaviour_tripd,promotion_flag,variable_rate_index,account_status_code,active_12_mths,bank_fico_buckets_20,charge_off_reason_code,mob,open_closed_flag,ever_delinquent_flg,nbr_mths_due,variable_rate_margin,stmt_balance,prev_balance,net_sales,net_payments,purchase_active,credit_limit_amt,credit_limit_pa,closed,active,charge_off,charge_off_aged,charge_off_bk,principal_amt,principal_amt_chrg_off,total_writeoff_amt,fee_chg_off_reversal_amt,net_finance_charge,non_principal_amount_gross,non_principal_amount_net,non_principal_amount_stmt,aged_writeoff_amt,bankruptcy_writeoff_amt,fc_reversals,fee_reversals,fraud_writeoff_amt,other_writeoff_amt,promo_bal_amt,recovery_amt,writeoff_type_bko,writeoff_type_fraud_kiting,writeoff_type_fraud_synthetic,writeoff_type_deceased,writeoff_type_other,writeoff_type_aged,writeoff_type_settlement,writeoff_type_fraud_other,writeoff_type_repo,writeoff_type_null,writeoff_date,due_account_2,due_account_3,due_account_4,due_account_5,due_account_6,due_account_7,due_account_8,due_balance_2,due_balance_3,due_balance_4,due_balance_5,due_balance_6,due_balance_7,due_balance_8,snapshot,mth_code,industry
1.0,P,1,1,A,0.0,761+,,76,1.0,0.0,0.0,NaN,0.0,2236.1,0.0,98.0,0.0,12000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201910,B
0.0,D,0,0,A,1.0,761+,,10,1.0,0.0,0.0,19.65,699.99,340.39,0.0,40.0,0.0,3000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201906,B
0.0,P,0,0,I 13-24,1.0,561-580,,23,1.0,0.0,0.0,NaN,476.03,0.0,284.98,0.0,0.0,2500.0,0.0,0,1,0,0,0,5045.0,0.0,0.0,0.0,0.0,160.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,C
1.0,I,1,0,A,1.0,741-760,,177,1.0,0.0,0.0,NaN,0.0,3865.0,0.0,0.0,0.0,3500.0,0.0,0,1,0,0,0,1729.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201906,A
0.0,P,1,0,I 7-12,0.0,761+,,660,1.0,0.0,0.0,NaN,388.66,0.0,145.77,0.0,0.0,2500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201907,B
1.0,R,0,1,A,1.0,641-660,,3,1.0,0.0,0.0,NaN,0.0,665.23,0.0,106.0,0.0,5000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201908,A
0.0,P,1,0,I 0-6,1.0,621-640,,47,1.0,0.0,0.0,NaN,2353.2,0.0,0.0,0.0,0.0,6000.0,1000.0,0,1,0,0,0,2695.21,0.0,0.0,0.0,0.0,32.61,0.0,434.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201908,A
1.0,I,0,0,I 0-6,1.0,761+,,34,1.0,0.0,0.0,23.74,0.0,769.41,0.0,0.0,1.0,4500.0,1200.0,0,1,0,0,0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201911,B
1.0,I,0,0,A,1.0,741-760,,61,1.0,1.0,0.0,NaN,108.78,703.75,148.28,200.0,0.0,4500.0,0.0,0,1,0,0,0,235.5,0.0,0.0,0.0,4.5,0.0,704.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.09,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201907,C
1.0,P,0,0,I 7-12,1.0,621-640,,18,1.0,1.0,0.0,NaN,0.0,0.0,0.0,0.0,1.0,500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.69,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201912,B
1.0,R,1,0,A,1.0,761+,,161,0.0,0.0,0.0,NaN,268.65,255.02,0.0,52.0,1.0,5000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201908,B
0.0,I,0,0,I 13-24,1.0,661-680,,428,1.0,0.0,2.0,NaN,0.0,281.4,0.0,0.0,1.0,1600.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,16.18,0.0,0.0,68.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201904,A
1.0,T,0,0,A,1.0,761+,,7,1.0,0.0,0.0,NaN,0.0,1190.3,0.0,0.0,0.0,4500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,5.57,30.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,B
1.0,I,0,0,I 7-12,1.0,701-720,,22,1.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201912,B
1.0,I,0,0,I 13-24,1.0,721-740,,25,1.0,0.0,3.0,NaN,598.87,2418.0,0.0,98.0,0.0,6000.0,1500.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,87.89,0.0,34.65,0.0,0.0,0.0,0.0,0.0,0.0,2619.26,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201912,A
1.0,T,1,0,A,1.0,701-720,,50,1.0,0.0,2.0,23.74,3488.63,18.0,0.0,0.0,0.0,12700.0,0.0,0,1,0,0,0,3449.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201902,B
0.0,P,1,0,I 13-24,1.0,681-700,,8,1.0,0.0,0.0,NaN,0.0,332.82,0.0,0.0,0.0,9000.0,0.0,0,1,0,0,0,2137.0,0.0,0.0,0.0,11.26,0.0,0.0,43.68,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201909,B
1.0,I,1,1,A,1.0,721-740,,394,1.0,0.0,0.0,NaN,0.0,0.0,15.0,0.0,0.0,16800.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201909,B
1.0,P,0,0,A,1.0,761+,,6,1.0,0.0,0.0,19.65,442.44,995.0,0.0,123.99,0.0,7500.0,0.0,0,1,0,0,0,1177.71,0.0,0.0,0.0,0.0,7.22,435.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201911,A
0.0,I,1,0,I 13-24,1.0,761+,,16,1.0,0.0,0.0,23.74,0.0,0.0,0.0,0.0,0.0,300.0,1500.0,0,1,0,0,0,0.0,0.0,0.0,0.0,49.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6769.72,0.0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201908,B
1.0,I,0,1,I 0-6,1.0,761+,,55,1.0,0.0,0.0,NaN,1308.04,10.71,0.0,77.0,0.0,4500.0,0.0,0,1,0,0,0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3150.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201904,B
0.0,I,1,0,A,1.0,681-700,,176,1.0,0.0,0.0,NaN,8423.46,2660.05,95.93,113.0,0.0,500.0,0.0,0,1,0,0,0,2413.09,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201910,C
1.0,T,0,0,I 0-6,1.0,761+,,115,1.0,0.0,0.0,NaN,514.0,1099.68,0.0,0.0,0.0,250.0,0.0,0,1,0,0,0,327.86,0.0,0.0,0.0,38.49,0.0,0.0,4.11,0.0,0.0,0.0,0.0,0.0,0.0,521.62,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201909,B
1.0,T,1,0,A,1.0,701-720,,3,1.0,0.0,0.0,NaN,0.0,4146.48,0.0,0.0,0.0,6000.0,0.0,0,1,0,0,0,539.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,C
0.0,I,0,0,A,0.0,681-700,,32,1.0,0.0,0.0,NaN,0.0,391.46,124.28,163.0,0.0,4500.0,0.0,0,1,0,0,0,82.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201909,B
0.0,P,0,1,A,1.0,641-660,,129,1.0,0.0,0.0,26.74,143.95,0.0,0.0,0.0,0.0,3800.0,2000.0,0,1,0,0,0,1889.51,0.0,0.0,0.0,0.0,0.0,161.8,2589.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201901,B
0.0,P,0,1,I 0-6,1.0,581-600,,93,1.0,0.0,0.0,NaN,324.15,1747.44,0.0,0.0,0.0,4200.0,0.0,0,1,0,0,0,81.35,0.0,0.0,0.0,0.0,0.0,0.0,577.05,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201912,B
1.0,P,1,0,I 7-12,1.0,761+,,11,1.0,0.0,0.0,19.65,0.0,0.0,0.0,0.0,0.0,5900.0,2000.0,0,1,0,0,0,193.35,0.0,0.0,0.0,55.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201912,C
1.0,P,0,0,A,1.0,721-740,,52,1.0,0.0,0.0,NaN,913.82,1022.15,0.0,61.0,0.0,1500.0,0.0,0,1,0,0,0,162.53,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.4,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,A
0.0,P,0,0,I 25+,1.0,<= 560,,357,1.0,0.0,0.0,NaN,0.0,750.75,69.2,0.0,0.0,2000.0,0.0,0,1,0,0,0,3285.08,0.0,0.0,0.0,0.0,0.0,0.0,29.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201910,B
0.0,I,0,0,I 7-12,1.0,661-680,,19,1.0,0.0,0.0,11.65,1640.0,0.0,0.0,0.0,1.0,10000.0,0.0,0,1,0,0,0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,281.9,0.0,0.0,0.0,0.0,0.0,0.0,5967.52,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201911,C
1.0,I,1,0,A,1.0,681-700,,179,1.0,0.0,0.0,NaN,2263.74,0.0,0.0,0.0,0.0,3000.0,7500.0,0,1,0,0,0,1168.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4158.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201906,B
1.0,T,0,0,A,0.0,641-660,,158,1.0,0.0,0.0,NaN,0.0,322.09,0.0,27.0,0.0,1500.0,0.0,0,1,0,0,0,994.17,0.0,0.0,0.0,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201910,B
1.0,P,1,1,A,1.0,661-680,,35,1.0,0.0,0.0,NaN,275.14,443.49,0.0,28.0,0.0,3500.0,0.0,0,1,0,0,0,317.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201912,B
0.0,P,0,0,I 0-6,1.0,761+,,9,1.0,0.0,0.0,11.65,0.0,1257.14,0.0,0.0,0.0,4100.0,8400.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.16,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201906,B
0.0,I,0,0,I 25+,1.0,761+,,110,1.0,0.0,0.0,NaN,0.0,0.0,230.18,0.0,0.0,1000.0,0.0,0,1,0,0,0,458.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201812,B
1.0,P,0,0,I 13-24,0.0,701-720,,54,1.0,0.0,0.0,NaN,794.17,1710.38,0.0,42.86,0.0,6000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201904,C
1.0,I,0,1,I 13-24,1.0,761+,,24,1.0,0.0,0.0,NaN,0.0,4047.4,0.0,0.0,0.0,1500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201910,B
1.0,I,0,1,A,1.0,761+,,8,1.0,0.0,0.0,NaN,0.0,859.73,0.0,50.0,0.0,5500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,39.94,0.0,1299.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201911,B
1.0,T,0,0,A,1.0,721-740,,5,1.0,0.0,0.0,NaN,0.0,1791.31,0.0,0.0,0.0,8000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201905,C
1.0,P,0,1,I 25+,1.0,701-720,,78,1.0,0.0,0.0,NaN,722.56,0.0,0.0,50.0,0.0,3000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,35.86,0.0,9.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201812,B
1.0,P,0,1,A,1.0,761+,,72,1.0,0.0,2.0,19.65,786.5,0.0,0.0,49.0,0.0,15000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,29.23,592.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201911,B
1.0,I,0,1,I 7-12,1.0,681-700,,20,1.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.45,10.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201911,A
1.0,T,0,0,I 0-6,0.0,621-640,,17,1.0,1.0,0.0,NaN,0.0,0.0,0.0,230.48,0.0,9000.0,1250.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,B
1.0,I,1,0,A,1.0,761+,,21,1.0,0.0,0.0,NaN,275.0,1611.73,0.0,0.0,0.0,2000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.13,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201906,B
1.0,I,0,0,I 13-24,0.0,761+,,128,1.0,0.0,0.0,NaN,107.49,0.0,0.0,0.0,0.0,11000.0,0.0,0,1,0,0,0,1075.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.95,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201912,B
0.0,T,1,1,A,1.0,721-740,,163,1.0,0.0,0.0,NaN,3121.64,0.0,0.0,0.0,1.0,6000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,B
1.0,T,1,1,I 13-24,1.0,701-720,,145,1.0,0.0,0.0,NaN,501.8,1006.67,0.0,0.0,0.0,4500.0,0.0,0,1,0,0,0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,517.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201905,B
1.0,R,0,0,I 7-12,1.0,661-680,,21,1.0,0.0,4.0,NaN,3509.31,2622.59,0.0,0.0,0.0,4000.0,0.0,0,1,0,0,0,3047.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.04,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201909,C
1.0,P,1,1,I 13-24,1.0,761+,,45,1.0,0.0,0.0,NaN,0.0,317.31,213.72,3241.78,1.0,9000.0,0.0,0,1,0,0,0,418.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.64,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201909,B
1.0,P,0,1,I 25+,1.0,701-720,,54,1.0,0.0,0.0,NaN,0.0,1000.34,537.69,0.0,0.0,1000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,9.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201901,A
0.0,I,1,0,W,1.0,741-760,,98,1.0,0.0,0.0,NaN,0.0,0.0,0.0,70.0,1.0,2900.0,0.0,0,1,0,0,0,675.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,B
0.0,I,1,1,A,1.0,761+,,131,1.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201902,B
0.0,R,0,0,I 7-12,1.0,701-720,,2,1.0,0.0,0.0,11.65,467.65,12.99,0.0,0.0,0.0,2800.0,0.0,0,1,0,0,0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201812,C
1.0,P,0,1,A,1.0,741-760,,115,1.0,0.0,0.0,19.65,2978.0,643.81,0.0,71.32,0.0,1900.0,400.0,0,1,0,0,0,743.57,0.0,0.0,0.0,0.0,0.0,509.17,37.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201908,B
1.0,I,1,0,A,1.0,621-640,,143,1.0,1.0,6.0,NaN,0.0,0.0,0.0,52.0,1.0,6000.0,0.0,0,1,0,0,0,1792.54,0.0,0.0,0.0,0.0,205.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201907,A
0.0,I,0,0,I 0-6,1.0,721-740,,38,1.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,1.0,4500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,104.13,85.23,57.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201906,B
0.0,I,0,0,A,1.0,761+,,21,0.0,0.0,0.0,NaN,0.0,0.0,0.0,61.0,1.0,1500.0,13600.0,0,1,0,0,0,2584.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.35,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201905,B
