,financial_active,net_payment_behaviour_tripd,promotion_flag,variable_rate_index,account_status_code,active_12_mths,bank_fico_buckets_20,charge_off_reason_code,mob,open_closed_flag,ever_delinquent_flg,nbr_mths_due,variable_rate_margin,stmt_balance,prev_balance,net_sales,net_payments,purchase_active,credit_limit_amt,credit_limit_pa,closed,active,charge_off,charge_off_aged,charge_off_bk,principal_amt,principal_amt_chrg_off,total_writeoff_amt,fee_chg_off_reversal_amt,net_finance_charge,non_principal_amount_gross,non_principal_amount_net,non_principal_amount_stmt,aged_writeoff_amt,bankruptcy_writeoff_amt,fc_reversals,fee_reversals,fraud_writeoff_amt,other_writeoff_amt,promo_bal_amt,recovery_amt,writeoff_type_bko,writeoff_type_fraud_kiting,writeoff_type_fraud_synthetic,writeoff_type_deceased,writeoff_type_other,writeoff_type_aged,writeoff_type_settlement,writeoff_type_fraud_other,writeoff_type_repo,writeoff_type_null,writeoff_date,due_account_2,due_account_3,due_account_4,due_account_5,due_account_6,due_account_7,due_account_8,due_balance_2,due_balance_3,due_balance_4,due_balance_5,due_balance_6,due_balance_7,due_balance_8,snapshot,mth_code,industry
345530,1.0,T,1,0,A,1.0,761+,,36,1.0,0.0,2.0,,0.0,378.32,0.0,233.0,0.0,5500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201811,A
345531,1.0,R,0,0,A,1.0,661-680,,79,1.0,0.0,0.0,,0.0,793.11,0.0,0.0,0.0,4100.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,41.36,0.0,1391.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201807,A
345532,1.0,D,0,0,A,1.0,741-760,,51,1.0,0.0,0.0,,1521.56,0.0,186.49,0.0,0.0,6500.0,0.0,0,1,0,0,0,93.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.73,0.0,0.0,0.0,0.0,0.0,0.0,201801,201805,C
345533,1.0,I,0,0,I 0-6,1.0,641-660,,47,1.0,0.0,2.0,,704.9,76.66,17.49,0.0,0.0,1024.0,0.0,0,1,0,0,0,400.0,0.0,0.0,0.0,0.0,27.0,0.0,1158.91,0.0,0.0,0.0,0.0,0.0,0.0,1570.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201805,C
345534,1.0,I,0,0,A,1.0,661-680,,7,1.0,0.0,0.0,,4452.81,2637.12,28.66,100.0,0.0,550.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,36.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201912,C
345535,1.0,P,0,1,A,0.0,681-700,,22,1.0,0.0,0.0,,0.0,120.0,0.0,0.0,0.0,900.0,8500.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,111.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201911,B
345536,1.0,D,1,0,A,1.0,641-660,,17,1.0,0.0,0.0,,671.07,1462.78,0.0,20.08,0.0,2200.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2389.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201907,B
345537,0.0,D,0,0,A,1.0,761+,,5,1.0,0.0,0.0,,418.64,661.59,0.0,50.24,0.0,3000.0,0.0,0,1,0,0,0,0.0,0.0,21.88,0.0,23.95,0.0,53.91,350.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201907,A
345538,0.0,I,1,0,A,1.0,681-700,,57,1.0,1.0,0.0,,1384.72,0.0,0.0,0.0,0.0,4000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201905,B
345539,1.0,P,1,1,A,1.0,721-740,,21,1.0,0.0,0.0,19.65,580.53,0.0,0.0,100.0,0.0,6000.0,0.0,0,1,0,0,0,1455.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201912,B
345540,1.0,P,0,0,A,1.0,721-740,,10,1.0,0.0,0.0,,0.0,5039.93,0.0,40.0,0.0,2000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.21,0.0,0.0,0.0,0.0,0.0,0.0,201801,201804,B
345541,0.0,D,0,0,A,1.0,661-680,,332,1.0,1.0,0.0,19.65,-0.41,136.25,109.24,0.0,0.0,4800.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,1560.74,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201809,B
345542,0.0,D,0,0,A,1.0,761+,,3,1.0,0.0,0.0,,0.0,54.25,80.1,0.0,0.0,6000.0,12000.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201901,C
345543,1.0,T,0,0,A,1.0,701-720,,29,1.0,0.0,0.0,,0.0,0.0,71.95,0.0,0.0,4500.0,0.0,0,1,0,0,0,4597.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9857.18,0.0,201801,201811,B
345544,1.0,P,0,1,I 0-6,1.0,681-700,,6,1.0,0.0,0.0,,0.0,0.0,0.0,50.0,0.0,5000.0,8000.0,0,1,0,0,0,510.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3571.06,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201807,A
345545,0.0,R,0,0,A,1.0,641-660,,33,1.0,0.0,0.0,23.74,1709.61,2903.17,0.0,133.0,0.0,4000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201901,B
345546,1.0,T,0,0,I 13-24,1.0,641-660,,108,1.0,0.0,0.0,,871.46,601.11,0.0,0.0,0.0,4500.0,2500.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201910,B
345547,0.0,I,0,0,A,1.0,701-720,,25,1.0,0.0,0.0,,0.0,0.0,0.0,78.0,0.0,4000.0,2650.0,0,1,0,0,0,1.68,0.0,0.0,0.0,0.0,0.0,289.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.31,0.0,0.0,0.0,0.0,0.0,0.0,201801,201912,B
345548,1.0,T,0,0,A,0.0,681-700,,138,1.0,0.0,0.0,,129.67,4328.38,986.15,25.0,0.0,1300.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201810,B
345549,1.0,I,0,0,I 13-24,0.0,761+,,106,1.0,1.0,0.0,23.74,200.55,0.0,0.0,0.0,0.0,4500.0,0.0,0,1,0,0,0,259.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201906,B
345550,1.0,P,0,0,A,1.0,761+,,26,1.0,0.0,0.0,,296.48,2313.37,0.0,0.0,0.0,4000.0,0.0,0,1,0,0,0,1158.97,0.0,0.0,0.0,3.37,88.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3175.94,0.0,0.0,0.0,0.0,0.0,0.0,201801,201901,C
345551,0.0,T,0,0,I 7-12,1.0,661-680,,269,1.0,0.0,0.0,,6629.46,813.1,0.0,0.0,0.0,5800.0,0.0,0,1,0,0,0,145.55,0.0,0.0,0.0,7.12,143.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.95,0.0,0.0,0.0,0.0,0.0,0.0,201801,201910,B
345552,0.0,R,0,0,A,0.0,661-680,,14,1.0,0.0,0.0,11.65,0.0,5184.12,270.32,105.0,0.0,6500.0,8000.0,0,1,0,0,0,175.96,0.0,0.0,0.0,0.0,0.0,0.0,111.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201804,A
345553,0.0,P,1,0,A,1.0,701-720,,18,1.0,0.0,0.0,,1605.48,119.78,195.1,0.0,0.0,7900.0,3000.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201802,B
345554,1.0,P,0,0,A,1.0,701-720,,31,1.0,0.0,0.0,23.74,1563.94,0.0,0.0,65.0,1.0,2500.0,0.0,0,1,0,0,0,4407.23,0.0,0.0,0.0,0.0,0.0,0.0,530.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201910,B
345555,1.0,P,0,0,I 0-6,1.0,741-760,,18,1.0,0.0,0.0,26.4,306.51,475.0,0.0,0.0,0.0,5000.0,4600.0,0,1,0,0,0,0.0,0.0,0.0,0.0,46.99,0.0,31.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201812,B
345556,0.0,P,0,1,A,1.0,761+,,25,1.0,0.0,0.0,,0.0,190.2,218.82,300.0,0.0,9000.0,0.0,0,1,0,0,0,698.47,0.0,0.0,0.0,90.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201912,A
345557,1.0,P,0,1,A,1.0,661-680,,4,1.0,0.0,0.0,19.65,0.0,0.0,0.0,0.0,0.0,11000.0,5500.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201904,C
345558,1.0,T,1,1,A,1.0,741-760,,22,1.0,0.0,0.0,,924.95,0.0,0.0,0.0,0.0,2000.0,0.0,0,1,0,0,0,1520.46,0.0,0.0,0.0,0.0,0.0,0.0,-362.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201809,A
345559,0.0,I,0,0,I 7-12,0.0,721-740,,41,1.0,0.0,0.0,,6462.79,1257.13,58.9,700.0,0.0,2700.0,2200.0,0,1,0,0,0,179.73,0.0,0.0,0.0,25.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201804,B
345560,1.0,P,1,1,A,1.0,701-720,,17,1.0,0.0,2.0,,2382.6,0.0,0.0,0.0,0.0,1500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201810,C
345561,0.0,D,0,0,A,1.0,621-640,,87,1.0,0.0,2.0,,123.29,0.0,0.0,200.0,0.0,3500.0,0.0,0,1,0,0,0,1076.72,0.0,0.0,0.0,24.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201909,C
345562,1.0,T,0,1,A,1.0,681-700,,46,1.0,0.0,2.0,11.65,0.0,2499.53,0.0,40.0,0.0,3500.0,0.0,0,1,0,0,0,304.13,0.0,0.0,0.0,85.48,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.07,0.0,0.0,0.0,0.0,0.0,0.0,201801,201812,B
345563,1.0,I,1,0,A,1.0,561-580,,116,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3500.0,1500.0,0,1,0,0,0,0.0,0.0,0.0,0.0,57.5,0.0,248.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201804,B
345564,1.0,R,0,0,A,1.0,761+,,23,1.0,0.0,0.0,,1381.74,164.58,0.0,0.0,0.0,2500.0,400.0,0,1,0,0,0,491.77,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201807,C
345565,1.0,P,0,0,A,1.0,741-760,,35,0.0,0.0,0.0,,1303.05,0.0,0.0,60.0,0.0,3000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201903,B
345566,1.0,I,0,0,A,1.0,621-640,,154,1.0,0.0,0.0,,7048.7,0.0,4.5,50.0,0.0,8100.0,0.0,0,1,0,0,0,112.02,0.0,0.0,0.0,0.0,0.0,173.54,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201804,C
345567,0.0,P,1,0,I 0-6,1.0,621-640,,60,1.0,0.0,0.0,,6.39,324.63,503.98,0.0,1.0,8100.0,0.0,0,1,0,0,0,1852.01,0.0,0.0,0.0,,638.76,116.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201904,C
345568,1.0,I,1,0,A,1.0,681-700,,121,1.0,0.0,0.0,19.65,0.0,910.69,0.0,0.0,0.0,2000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,,29.0,0.0,42.95,0.0,0.0,0.0,0.0,0.0,0.0,607.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201906,C
345569,0.0,T,0,0,A,1.0,681-700,,38,1.0,0.0,0.0,,0.0,2162.16,0.0,0.0,0.0,800.0,0.0,0,1,0,0,0,415.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201809,B
345570,1.0,I,0,1,A,0.0,641-660,,9,1.0,1.0,0.0,,512.12,0.0,0.0,265.0,0.0,2500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.83,1333.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201802,B
345571,0.0,P,1,0,A,1.0,641-660,,7,1.0,0.0,0.0,,1813.5,0.0,2380.09,0.0,0.0,1800.0,2000.0,0,1,0,0,0,664.66,0.0,0.0,0.0,2.0,0.0,0.0,96.52,0.0,0.0,0.0,0.0,0.0,0.0,3049.13,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201902,B
345572,1.0,R,0,0,A,1.0,641-660,,22,1.0,0.0,0.0,19.65,1837.43,342.0,0.0,60.22,0.0,14000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.96,123.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201807,C
345573,0.0,P,1,0,A,1.0,641-660,,28,1.0,0.0,0.0,,0.0,1152.75,0.0,316.72,1.0,6000.0,0.0,0,1,0,0,0,151.53,0.0,0.0,0.0,15.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201910,B
345574,1.0,I,0,0,A,1.0,681-700,,282,1.0,0.0,0.0,,0.0,3536.4,0.0,0.0,0.0,3800.0,0.0,0,1,0,0,0,630.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201902,B
345575,1.0,R,0,0,A,1.0,761+,,11,1.0,0.0,0.0,,0.0,2821.08,0.0,0.0,1.0,6500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.61,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201804,A
345576,1.0,P,1,0,A,1.0,721-740,,51,1.0,0.0,0.0,,3089.74,1728.33,0.0,0.0,0.0,5200.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,72.17,-208.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201910,B
345577,0.0,P,0,1,I 0-6,1.0,761+,,25,1.0,0.0,0.0,19.65,0.0,2312.66,0.0,90.02,0.0,8500.0,0.0,0,1,0,0,0,451.0,0.0,0.0,0.0,,0.0,159.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201802,B
345578,1.0,I,1,0,I 13-24,1.0,761+,,60,1.0,0.0,0.0,11.65,487.11,0.0,0.0,0.0,0.0,5000.0,0.0,0,1,0,0,0,300.0,0.0,0.0,0.0,0.0,116.32,0.0,631.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2613.62,0.0,0.0,0.0,0.0,0.0,0.0,201801,201806,B
345579,0.0,I,1,1,I 0-6,1.0,761+,,26,1.0,0.0,0.0,,882.07,0.0,0.0,0.0,0.0,500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201905,C
345580,0.0,I,0,0,A,1.0,701-720,,49,1.0,0.0,0.0,11.65,0.0,1163.85,0.0,0.0,0.0,1500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201808,C
345581,1.0,T,0,0,A,1.0,761+,,131,1.0,0.0,0.0,,0.0,44.4,44.11,200.0,0.0,8800.0,5000.0,0,1,0,0,0,454.0,0.0,0.0,0.0,2.0,1060.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201902,B
345582,1.0,I,1,0,A,0.0,761+,,384,1.0,0.0,0.0,,0.0,1709.48,180.04,0.0,1.0,9500.0,0.0,0,1,0,0,0,4333.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.51,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201909,B
345583,1.0,I,1,0,A,1.0,761+,,10,1.0,0.0,0.0,23.74,0.0,44.5,0.0,0.0,1.0,2400.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,53.53,72.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201904,B
345584,1.0,R,1,0,A,1.0,701-720,,78,1.0,0.0,0.0,,211.1,600.25,0.0,228.0,0.0,5500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201801,B
345585,1.0,P,0,0,A,1.0,681-700,,138,0.0,0.0,0.0,11.65,3750.98,0.0,0.0,0.0,0.0,8500.0,0.0,0,1,0,0,0,1636.53,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201807,B
345586,1.0,P,0,1,I 13-24,1.0,641-660,,55,1.0,0.0,0.0,19.65,2369.38,100.0,0.0,105.0,1.0,900.0,3300.0,0,1,0,0,0,0.0,0.0,0.0,0.0,184.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201806,B
345587,1.0,P,1,0,A,1.0,741-760,,2,1.0,0.0,0.0,,1138.38,222.98,0.0,0.0,0.0,2500.0,0.0,0,1,0,0,0,972.58,0.0,0.0,0.0,6.4,411.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.99,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201812,A
